timestamp,phase,batch_size,users,ttft,tpot,request_time,tokens_generated,concurrent_users,is_streaming
1740612179.3953931,vary_user_count_60,16,60,0.5678188800811768,31.833904939722803,1.3217320442199707,24,18,True
1740612180.3926258,vary_user_count_60,16,60,0.5720069408416748,33.0611812170294,3.8386778831481934,108,36,True
1740612178.3855438,vary_user_count_60,16,60,0.574908971786499,26.847839145966784,6.646161079406738,163,42,True
1740612178.3943648,vary_user_count_60,16,60,0.5771348476409912,28.517287759996304,6.678696870803833,174,42,True
1740612178.39601,vary_user_count_60,16,60,0.575535774230957,27.856115530625853,6.678324937820435,170,42,True
1740612178.396338,vary_user_count_60,16,60,0.5752518177032471,30.311042925637057,6.678637981414795,185,42,True
1740612178.391455,vary_user_count_60,16,60,0.5801138877868652,29.32606896563577,6.683898210525513,179,42,True
1740612178.395643,vary_user_count_60,16,60,0.5944408343780083,42.05633017482503,6.6815149784088135,256,42,False
1740612179.3878,vary_user_count_60,16,60,0.5948777724839615,42.025439773300704,6.686426162719727,256,48,False
1740612179.389063,vary_user_count_60,16,60,0.5660097599029541,28.428908864020283,6.686540126800537,174,48,True
1740612179.3946,vary_user_count_60,16,60,0.5684878826141357,29.1141590602908,6.716699123382568,179,48,True
1740612179.3900428,vary_user_count_60,16,60,0.572746992111206,28.45593276861605,6.722606897354126,175,48,True
1740612179.393352,vary_user_count_60,16,60,0.5695109367370605,32.8350479589685,6.721473932266235,202,48,True
1740612180.394057,vary_user_count_60,16,60,0.5700581073760986,27.135000594069478,6.724471092224121,167,54,True
1740612180.3948622,vary_user_count_60,16,60,0.5693409442901611,27.45545138596239,6.724766969680786,169,54,True
1740612180.398006,vary_user_count_60,16,60,0.566713809967041,31.355289609725546,6.721975088119507,193,54,True
1740612180.395707,vary_user_count_60,16,60,0.554399085301225,41.486359934203854,6.725101947784424,256,54,False
1740612181.391742,vary_user_count_60,16,60,3.7081186771392822,32.64230181966218,7.966396808624268,139,60,True
1740612180.3969269,vary_user_count_60,16,60,3.88516902923584,28.395390078810017,10.048141241073608,175,60,True
1740612181.393545,vary_user_count_60,16,60,3.7172422409057617,32.63746409774866,9.875808954238892,201,60,True
1740612181.395299,vary_user_count_60,16,60,3.7156033515930176,33.77084989378665,9.87476134300232,208,60,True
1740612181.3963609,vary_user_count_60,16,60,3.715787172317505,28.25490007283543,9.874011039733887,174,60,True
1740612181.3974788,vary_user_count_60,16,60,0.6148464793250674,27.649178407366552,9.873711109161377,256,60,False
1740612181.394568,vary_user_count_60,16,60,0.6151207104707376,27.636851939175152,9.878114938735962,256,60,False
1740612183.39664,vary_user_count_60,16,60,7.924816846847534,22.272823641786132,8.283998966217041,8,60,True
1740612182.635673,vary_user_count_60,16,60,3.5041348934173584,31.710683732632514,9.65348196029663,195,60,True
1740612182.3953989,vary_user_count_60,16,60,3.7455379962921143,30.894736044305066,9.895452976226807,190,60,True
1740612182.3913221,vary_user_count_60,16,60,3.760111093521118,26.395071633923692,9.935506343841553,163,60,True
1740612182.3922281,vary_user_count_60,16,60,3.759316921234131,31.73327979626681,9.935797929763794,196,60,True
1740612182.394016,vary_user_count_60,16,60,3.758406162261963,28.17207050034539,9.934736013412476,174,60,True
1740612182.3958862,vary_user_count_60,16,60,4.775367975234985,31.013910173826265,10.933894872665405,191,60,True
1740612182.390143,vary_user_count_60,16,60,4.781818866729736,25.48929648527916,10.941267013549805,157,60,True
1740612183.394401,vary_user_count_60,16,60,0.6188688627529494,27.469470550478075,9.938305854797363,256,60,False
1740612183.390638,vary_user_count_60,16,60,3.7809090614318848,28.56370377535898,9.942574977874756,176,60,True
1740612184.3970041,vary_user_count_60,16,60,6.925571918487549,32.72904835730474,10.83647084236145,128,60,True
1740612183.391962,vary_user_count_60,16,60,6.205877065658569,26.44041745774461,12.18157696723938,158,60,True
1740612185.401972,vary_user_count_60,16,60,1.2432416487651266,15.282628295852307,10.273102045059204,138,60,False
